Date,TimeIn,GateIn,PCIn,ContactNo,NRIC,TimeOut,GateOut,PCOut,Stay
2020-08-11,18:04,C,5,95240250,G2131784X,20:28,D,10,144
2020-08-11,18:07,C,5,93868405,S8505402X,18:26,F,12,19
2020-08-11,18:09,A,4,89874232,F1940803X,20:36,D,7,147
2020-08-11,18:14,B,6,91295553,G3071417X,18:51,G,11,37
2020-08-11,18:15,B,4,84109977,T0492518X,18:25,F,8,10
2020-08-11,18:18,C,4,88726274,T1952687X,18:32,E,10,14
2020-08-11,18:23,A,5,99945616,G7813177X,20:21,F,10,118
2020-08-11,18:23,C,5,92916836,T8207558X,19:20,F,10,57
2020-08-11,18:24,B,3,84201445,T0275107X,19:40,E,9,76
2020-08-11,18:26,A,6,87810259,F8771710X,19:55,E,8,89
2020-08-11,18:26,C,4,92521401,T2225597X,22:16,E,12,230
2020-08-11,18:31,C,2,98630409,F5926614X,19:20,F,11,49
2020-08-11,18:36,B,1,96647534,F8355290X,22:26,E,8,230
2020-08-11,18:36,A,4,93504002,T1510426X,21:50,D,11,194
2020-08-11,18:36,C,6,89205235,T2905364X,22:27,D,8,231
2020-08-11,18:40,C,4,86757202,S0670426X,21:52,F,11,192
2020-08-11,18:44,A,1,87992813,S9701699X,21:55,D,7,191
2020-08-11,18:49,B,6,82172833,F8144446X,20:04,G,7,75
2020-08-11,18:54,B,4,98006713,T6761237X,22:44,G,11,230
2020-08-11,18:56,B,3,87785490,F2040699X,19:30,F,12,34
2020-08-11,18:59,A,6,85051943,S4128873X,21:34,F,9,155
2020-08-11,19:04,A,2,86940642,S9575410X,19:41,D,8,37
2020-08-11,19:06,A,4,86914351,S5835687X,21:37,E,9,151
2020-08-11,19:06,C,6,83655780,G4217950X,20:20,G,10,74
2020-08-11,19:07,A,5,98802326,G8624638X,19:50,G,9,43
2020-08-11,19:11,C,6,95275355,S7572722X,19:55,F,7,44
2020-08-11,19:16,B,3,94711704,T6232344X,19:52,G,11,36
2020-08-11,19:21,B,2,83006762,G5469292X,19:54,E,11,33
2020-08-11,19:22,A,5,87006688,S4603222X,21:41,D,8,139
2020-08-11,19:23,B,6,85467657,T1064285X,19:39,G,12,16
2020-08-11,19:28,A,3,84752257,F0067025X,21:37,E,12,129
2020-08-11,19:33,A,6,86557968,S5062560X,21:00,G,9,87
2020-08-11,19:35,A,1,95466930,T9648020X,20:00,D,9,25
2020-08-11,19:36,A,6,93014938,G1303052X,20:52,G,9,76
2020-08-11,19:40,B,1,94302714,S3289233X,20:26,E,10,46
2020-08-11,19:44,A,3,85062073,G1269781X,20:07,D,9,23
2020-08-11,19:49,A,4,84682606,G8868697X,20:27,E,11,38
2020-08-11,19:52,C,2,99287562,G7092212X,20:43,D,9,51
2020-08-11,19:56,B,6,88020576,T1241309X,21:23,D,9,87
2020-08-11,19:57,A,6,93544398,F3770809X,20:19,E,7,22
2020-08-11,20:01,A,1,82190098,S5324578X,21:40,D,12,99
2020-08-11,20:01,C,1,84114526,G1476128X,21:52,D,11,111
2020-08-11,20:05,A,2,88500824,G6416953X,21:07,G,7,62
2020-08-11,20:07,B,2,93916475,S7543775X,20:12,G,11,5
2020-08-11,20:11,B,1,97222744,G0462102X,21:20,D,7,69
2020-08-11,20:11,C,1,83503199,T5172022X,21:43,G,11,92
2020-08-11,20:14,A,4,96157317,F6264053X,21:12,F,12,58
2020-08-11,20:18,C,4,82894519,F1825780X,20:35,E,11,17
2020-08-11,20:23,A,6,94418277,G8231586X,21:19,E,8,56
2020-08-11,20:26,B,1,95542512,S2840246X,20:44,E,12,18
2020-08-11,20:27,B,4,83071756,F0259636X,20:39,E,9,12
2020-08-11,20:28,A,5,87127389,S7576409X,20:58,G,10,30
2020-08-11,20:33,A,3,97011748,T3221079X,20:44,F,10,11
2020-08-11,20:38,A,2,95081981,G2612941X,20:58,F,11,20
2020-08-11,20:38,C,2,82278181,T6847007X,20:41,G,10,3
2020-08-11,20:43,A,4,98508907,F0407740X,21:15,E,8,32
2020-08-11,20:45,A,2,83485087,S1005656X,21:50,F,9,65
2020-08-11,20:49,A,3,85953628,S2938290X,21:43,E,11,54
2020-08-11,20:53,C,5,93586224,T6604874X,21:14,F,7,21
2020-08-11,20:55,C,3,82826660,G8594088X,20:59,F,10,4
2020-08-11,20:55,A,4,99755184,F0053186X,20:58,D,10,3
2020-08-11,20:57,C,3,93342508,G4669720X,21:30,E,12,33
2020-08-11,20:58,B,2,98665411,F6551264X,21:45,G,11,47
2020-08-11,20:59,A,5,95242305,F8966073X,21:29,G,9,30
2020-08-11,21:00,C,6,99676758,S8259047X,21:47,G,11,47
2020-08-11,21:03,B,1,92119637,G7010089X,21:58,D,9,55
2020-08-11,21:04,B,5,85941275,F3903677X,21:11,F,9,7
2020-08-11,21:09,A,5,98501569,F6195871X,21:40,F,7,31
2020-08-11,21:13,A,3,88272399,G9416304X,21:52,D,10,39
2020-08-11,21:15,A,2,85808776,T6141226X,21:43,G,11,28
2020-08-11,21:18,B,3,85547095,T9764029X,21:45,D,11,27
2020-08-11,21:23,B,4,93280294,G1090156X,21:30,D,11,7
2020-08-11,21:27,A,6,85594316,G3014435X,22:00,G,11,33
2020-08-11,21:30,B,4,98863713,S2416283X,21:59,G,9,29
2020-08-11,21:31,C,3,96762173,T0020299X,21:45,F,10,14
2020-08-11,21:35,C,3,99069268,S7971249X,22:00,E,12,25
2020-08-11,21:35,C,4,86079029,G8499254X,21:55,D,12,20
2020-08-11,21:37,B,2,84301383,S3866118X,21:58,G,10,21
2020-08-11,21:38,C,4,96893761,T3236964X,21:44,F,11,6
2020-08-11,21:38,C,5,84993625,S7791380X,21:44,D,12,6
2020-08-11,21:41,A,6,96402346,F3997555X,21:50,F,10,9
2020-08-11,21:45,A,5,92851911,G9379760X,21:57,E,11,12
2020-08-12,10:00,C,1,84334765,S3497482X,12:04,E,8,124
2020-08-12,10:01,A,4,95619050,S5782095X,13:39,D,10,218
2020-08-12,10:06,A,3,92560114,G8715372X,12:17,D,12,131
2020-08-12,10:11,B,4,95838656,T0512274X,13:20,E,7,189
2020-08-12,10:15,A,1,97045674,G0239166X,12:48,G,7,153
2020-08-12,10:15,B,1,84603184,T6040890X,12:45,E,11,150
2020-08-12,10:15,B,1,89425362,F2536289X,12:37,E,11,142
2020-08-12,10:18,A,1,83233873,F9533216X,11:02,F,7,44
2020-08-12,10:19,C,6,93768616,S8725100X,12:10,E,12,111
2020-08-12,10:19,A,1,82781263,G1918030X,14:12,F,7,233
2020-08-12,10:22,B,3,97834414,G1439487X,12:39,D,12,137
2020-08-12,10:26,C,1,81937842,G8515857X,10:32,G,9,6
2020-08-12,10:30,A,3,99113668,F9612306X,13:48,F,10,198
2020-08-12,10:33,A,1,99502001,G6878223X,12:11,D,8,98
2020-08-12,10:35,C,2,82662511,G4959582X,12:43,E,8,128
2020-08-12,10:40,C,2,83454027,G6078749X,10:58,E,7,18
2020-08-12,10:44,C,6,92047343,F0852103X,14:20,E,9,216
2020-08-12,10:49,B,6,81231035,S0244720X,13:14,F,11,145
2020-08-12,10:49,B,2,88219392,G4773607X,13:23,E,9,154
2020-08-12,10:49,C,3,95551622,S0480728X,14:46,E,8,237
2020-08-12,10:49,A,6,89073021,S7153124X,12:27,D,9,98
2020-08-12,10:51,C,6,93432239,F8547878X,14:13,E,8,202
2020-08-12,10:54,C,3,82064741,S2405195X,11:40,G,9,46
2020-08-12,10:57,C,1,85008343,F1440160X,14:18,F,9,201
2020-08-12,10:57,A,5,81513234,S6112109X,12:45,D,8,108
2020-08-12,11:01,C,5,87315508,F7403266X,12:11,F,12,70
2020-08-12,11:03,B,4,82347308,T4894570X,12:54,G,12,111
2020-08-12,11:08,C,1,84741443,S6517721X,14:23,F,8,195
2020-08-12,11:10,C,6,96744728,T6707189X,15:09,G,11,239
2020-08-12,11:11,A,1,82074876,T4305920X,13:20,F,11,129
2020-08-12,11:16,B,1,81477239,S9209444X,12:05,G,12,49
2020-08-12,11:16,B,1,97233866,F3775943X,14:22,D,11,186
2020-08-12,11:16,C,1,85855776,S9649586X,12:16,F,10,60
2020-08-12,11:16,C,6,92321469,T4037030X,14:36,D,8,200
2020-08-12,11:21,A,2,89720961,G2540678X,14:58,F,9,217
2020-08-12,11:21,A,3,82714023,G5131249X,14:38,E,12,197
2020-08-12,11:26,C,6,86458677,G5236029X,12:23,E,12,57
2020-08-12,11:26,B,3,95788849,F9748028X,13:31,F,11,125
2020-08-12,11:30,A,5,82263112,F5649661X,12:58,F,8,88
2020-08-12,11:34,A,3,92499004,F0786764X,12:01,D,7,27
2020-08-12,11:36,B,5,96100389,S2410908X,15:05,F,8,209
2020-08-12,11:36,B,6,86437498,S9979292X,14:40,F,10,184
2020-08-12,11:37,C,5,96769283,F0549384X,15:37,F,9,240
2020-08-12,11:37,B,4,81472679,S1108733X,11:57,D,10,20
2020-08-12,11:40,B,5,81737264,T6898041X,14:53,E,7,193
2020-08-12,11:44,B,6,84336712,F8962418X,15:29,F,8,225
2020-08-12,11:45,B,5,88750018,S1750949X,11:59,F,12,14
2020-08-12,11:45,B,3,96894238,S9637732X,14:16,D,7,151
2020-08-12,11:48,C,3,95275962,T9798887X,14:00,D,11,132
2020-08-12,11:51,A,3,97927639,T6277378X,12:33,D,8,42
2020-08-12,11:52,B,5,89255626,F8757274X,13:36,F,12,104
2020-08-12,11:54,C,3,87846328,F7273973X,15:08,E,8,194
2020-08-12,11:54,C,6,87255977,T4477565X,15:23,F,11,209
2020-08-12,11:55,B,2,99641095,S6293484X,14:25,F,9,150
2020-08-12,11:57,A,1,99643945,T2021782X,13:34,F,8,97
2020-08-12,12:02,A,6,98440207,G1259577X,13:49,D,9,107
2020-08-12,12:07,C,3,84606499,F0232240X,12:42,E,8,35
2020-08-12,12:11,B,5,97251039,G6401892X,14:25,F,9,134
2020-08-12,12:12,B,4,96076562,T3292661X,14:25,G,7,133
2020-08-12,12:17,B,2,88414213,F7891451X,14:42,F,8,145
2020-08-12,12:19,C,5,94787252,G9659302X,14:47,E,10,148
2020-08-12,12:20,C,3,91600187,S3073582X,13:42,D,8,82
2020-08-12,12:21,B,6,81440430,T4859464X,13:30,G,7,69
2020-08-12,12:24,B,4,88871236,T4718430X,13:15,F,9,51
2020-08-12,12:27,A,6,96076294,T6088102X,13:41,D,7,74
2020-08-12,12:30,A,2,95639596,G5740346X,14:36,D,10,126
2020-08-12,12:33,B,5,84649192,F2712129X,16:26,G,9,233
2020-08-12,12:37,A,5,84287150,S4742607X,13:45,F,10,68
2020-08-12,12:37,B,5,84707215,G2149240X,16:36,F,11,239
2020-08-12,12:41,C,2,82013861,F9738881X,16:21,F,7,220
2020-08-12,12:46,B,4,81704559,G3585656X,15:31,E,9,165
2020-08-12,12:47,B,4,97263158,G1342517X,15:31,E,8,164
2020-08-12,12:52,B,2,92250565,F0777105X,16:05,G,7,193
2020-08-12,12:57,C,4,85976223,S7444530X,13:48,D,9,51
2020-08-12,12:58,B,4,95145898,T4255444X,14:36,E,9,98
2020-08-12,13:02,B,4,93011676,F0536931X,16:13,G,9,191
2020-08-12,13:03,A,2,99288880,S9836349X,15:41,F,11,158
2020-08-12,13:08,B,2,85753151,S7856899X,14:53,E,8,105
2020-08-12,13:09,C,2,94421288,S1349329X,14:17,F,9,68
2020-08-12,13:09,C,4,99940314,S8709523X,15:23,D,7,134
2020-08-12,13:14,B,1,94608372,G4463004X,16:52,E,10,218
2020-08-12,13:18,A,1,85430490,G5732511X,15:34,E,8,136
2020-08-12,13:19,A,1,88115176,F5447141X,16:22,D,11,183
2020-08-12,13:22,B,6,95461530,T3151407X,15:54,G,11,152
2020-08-12,13:26,B,5,93975973,T5718993X,16:07,G,10,161
2020-08-12,13:29,B,2,86427730,T9642186X,15:05,D,11,96
2020-08-12,13:34,A,3,87240377,G6136544X,14:33,D,11,59
2020-08-12,13:37,A,3,93905928,S1795426X,17:35,E,8,238
2020-08-12,13:42,A,5,95564886,T2368160X,14:41,E,12,59
2020-08-12,13:44,B,6,87638706,G8598022X,17:15,F,7,211
2020-08-12,13:47,C,4,93304735,G0325762X,15:55,F,12,128
2020-08-12,13:50,A,6,98866337,S3604366X,15:16,D,10,86
2020-08-12,13:51,C,6,92108986,F5520464X,14:35,F,10,44
2020-08-12,13:55,C,3,92640567,S6499469X,16:33,D,8,158
2020-08-12,14:00,C,6,96255325,F5072508X,16:52,E,12,172
2020-08-12,14:01,A,4,82932118,S0528546X,17:08,D,10,187
2020-08-12,14:05,B,1,97323665,F3777096X,15:45,D,8,100
2020-08-12,14:06,A,5,82155768,T0626124X,14:49,G,12,43
2020-08-12,14:09,B,2,96692702,S0077747X,14:55,G,12,46
2020-08-12,14:13,B,6,98859171,S3808720X,16:39,D,11,146
2020-08-12,14:16,C,1,93275144,G1058032X,15:22,D,10,66
2020-08-12,14:19,A,4,89936866,S1515208X,14:46,F,11,27
2020-08-12,14:23,B,4,98233654,F5785495X,14:33,D,9,10
2020-08-12,14:25,C,3,89851538,S6308632X,17:01,E,8,156
2020-08-12,14:27,B,2,98260616,F1711610X,15:01,E,10,34
2020-08-12,14:29,B,6,98594147,G3914762X,15:53,E,7,84
2020-08-12,14:29,C,1,82578626,S5776233X,16:55,F,11,146
2020-08-12,14:31,A,1,84975963,G6438104X,17:13,G,7,162
2020-08-12,14:35,B,6,87472235,T3213408X,16:46,D,11,131
2020-08-12,14:39,A,3,93092104,F1368605X,18:35,F,11,236
2020-08-12,14:41,C,3,81303750,F9823264X,15:43,G,12,62
2020-08-12,14:46,B,5,99285351,F6747737X,18:44,F,11,238
2020-08-12,14:48,A,5,99619913,S2927095X,17:35,G,7,167
2020-08-12,14:53,C,5,99303737,F1384780X,17:09,F,7,136
2020-08-12,14:53,B,1,87366796,T8076058X,17:25,G,7,152
2020-08-12,14:57,A,6,94384537,T7731398X,17:35,G,10,158
2020-08-12,15:00,B,4,98924517,G8537543X,16:44,G,8,104
2020-08-12,15:01,A,4,94848517,S0017844X,18:53,G,7,232
2020-08-12,15:01,C,4,98208576,G3940395X,15:21,F,7,20
2020-08-12,15:06,C,5,89740167,T3161002X,18:26,G,9,200
2020-08-12,15:09,C,5,82218852,G1329884X,15:29,E,12,20
2020-08-12,15:14,B,5,82460506,T1094191X,17:33,G,10,139
2020-08-12,15:16,B,2,92804722,F7067519X,18:24,D,11,188
2020-08-12,15:17,B,2,88670918,S3311212X,18:17,E,11,180
2020-08-12,15:18,C,1,84934085,S1835497X,16:06,G,10,48
2020-08-12,15:20,C,3,86402202,S3277561X,19:17,E,11,237
2020-08-12,15:24,A,2,89875786,T8960683X,17:20,E,8,116
2020-08-12,15:24,B,3,84614740,T7059132X,19:14,G,10,230
2020-08-12,15:27,A,5,87159307,F9239792X,18:34,F,10,187
2020-08-12,15:30,B,3,97540821,T7845894X,19:25,G,8,235
2020-08-12,15:30,C,2,88005276,T1381423X,15:35,F,10,5
2020-08-12,15:34,B,2,85393609,G7139471X,18:35,E,9,181
2020-08-12,15:37,A,3,92703128,G1740453X,19:22,G,12,225
2020-08-12,15:37,C,6,89601863,G7616693X,16:08,F,11,31
2020-08-12,15:42,A,2,87161843,S0808307X,16:27,G,7,45
2020-08-12,15:44,B,1,95917839,G8847019X,18:02,F,10,138
2020-08-12,15:44,A,2,93057182,T0708138X,19:20,D,8,216
2020-08-12,15:46,A,4,92004645,G2253645X,17:42,E,7,116
2020-08-12,15:49,A,2,84433597,T9001966X,16:31,F,10,42
2020-08-12,15:51,B,6,86229793,T3334719X,19:14,D,12,203
2020-08-12,15:53,C,2,87937079,F6002305X,18:01,G,9,128
2020-08-12,15:54,C,5,82381048,T4806162X,18:23,G,11,149
2020-08-12,15:55,C,5,88131716,G5707763X,19:27,F,8,212
2020-08-12,15:57,B,5,82641633,F9452673X,19:32,F,11,215
2020-08-12,15:57,A,1,91297924,S2755867X,17:59,G,11,122
2020-08-12,16:01,C,3,95644795,F6110071X,16:04,F,10,3
2020-08-12,16:05,B,1,92207226,T2578610X,18:26,E,8,141
2020-08-12,16:09,C,5,82879071,S9600353X,17:09,E,9,60
2020-08-12,16:13,A,3,83870790,G0785374X,17:44,F,9,91
2020-08-12,16:13,C,1,88171566,T7403674X,19:23,E,8,190
2020-08-12,16:17,C,1,81188016,F6950501X,18:48,G,10,151
2020-08-12,16:22,A,5,84970872,F8186060X,16:56,D,10,34
2020-08-12,16:24,C,4,95238778,F0548248X,19:29,D,12,185
2020-08-12,16:27,A,6,98590436,G1861396X,18:34,D,8,127
2020-08-12,16:27,B,4,94864735,G0215072X,16:52,G,12,25
2020-08-12,16:28,B,4,85648216,S6356993X,18:48,G,9,140
2020-08-12,16:32,C,6,86689655,G4580882X,17:12,D,8,40
2020-08-12,16:34,C,3,97291222,T1749793X,18:54,D,11,140
2020-08-12,16:39,B,2,99339669,T8103018X,19:20,G,10,161
2020-08-12,16:42,A,1,97563065,F9666921X,17:04,D,9,22
2020-08-12,16:46,B,5,96287466,G4786753X,19:54,E,8,188
2020-08-12,16:49,A,6,89616771,F5909814X,20:29,D,10,220
2020-08-12,16:53,B,1,97602553,T7074491X,18:11,G,9,78
2020-08-12,16:54,A,4,98991433,G4376020X,20:02,E,12,188
2020-08-12,16:56,C,6,81185086,S6444439X,17:16,F,12,20
2020-08-12,17:01,B,6,97047970,S6600975X,20:41,G,10,220
2020-08-12,17:02,C,4,81567000,S2859473X,20:38,E,9,216
2020-08-12,17:04,C,1,97729193,S3235198X,18:53,F,12,109
2020-08-12,17:09,B,4,83445562,G1311876X,20:19,G,10,190
2020-08-12,17:11,B,2,98783589,G6715663X,19:45,G,11,154
2020-08-12,17:11,B,5,96705729,S9347578X,20:26,E,12,195
2020-08-12,17:16,C,4,97566891,S3126202X,17:42,F,7,26
2020-08-12,17:17,C,2,89361567,S4125539X,20:37,G,8,200
2020-08-12,17:21,C,2,83656333,S2066753X,21:15,E,9,234
2020-08-12,17:22,A,3,92462620,F4381018X,17:29,D,11,7
2020-08-12,17:23,B,3,91653644,G8028202X,19:38,F,11,135
2020-08-12,17:23,A,2,98181030,T3745045X,18:04,D,9,41
2020-08-12,17:24,B,5,98580476,S4804732X,20:10,F,10,166
2020-08-12,17:28,B,2,83207248,S8433130X,21:17,G,10,229
2020-08-12,17:28,C,6,95601131,S0806029X,21:07,G,8,219
2020-08-12,17:31,A,5,81464064,S2526753X,20:03,G,8,152
2020-08-12,17:31,B,3,99932849,T5071295X,18:07,G,7,36
2020-08-12,17:31,B,1,95698091,F9515412X,18:24,G,9,53
2020-08-12,17:31,C,5,93444707,G2902507X,20:54,G,10,203
2020-08-12,17:34,B,4,95294172,F5355307X,20:10,F,9,156
2020-08-12,17:36,C,5,94252702,T4125677X,19:44,G,8,128
2020-08-12,17:37,A,3,93293034,T6507346X,19:51,D,12,134
2020-08-12,17:41,B,2,81308221,T7154125X,19:14,G,10,93
2020-08-12,17:41,C,6,87018871,G8256048X,21:04,D,12,203
2020-08-12,17:44,A,6,82213314,F3678883X,20:28,D,10,164
2020-08-12,17:47,A,1,94241643,T8996471X,19:02,D,11,75
2020-08-12,17:49,A,3,86934926,T9738106X,20:53,F,11,184
2020-08-12,17:51,C,3,82106981,F6164940X,18:41,F,9,50
2020-08-12,17:54,C,5,97706845,F6683096X,19:17,E,10,83
2020-08-12,17:55,C,1,83726410,G8609865X,18:52,E,12,57
2020-08-12,17:58,A,1,98247283,T0451701X,21:36,D,8,218
2020-08-12,18:03,B,2,95823015,G8574825X,22:02,D,11,239
2020-08-12,18:08,A,5,87055255,S1029828X,19:44,F,11,96
2020-08-12,18:12,C,3,84687661,S4662367X,19:31,G,10,79
2020-08-12,18:12,B,4,81430108,F4716900X,20:19,F,8,127
2020-08-12,18:13,A,1,95652702,S1148480X,19:22,G,9,69
2020-08-12,18:15,C,3,92521308,T1662370X,18:31,E,12,16
2020-08-12,18:17,A,6,84235333,T5620683X,18:56,D,9,39
2020-08-12,18:21,A,4,95014466,S6232734X,18:46,F,10,25
2020-08-12,18:24,B,5,89950832,T0758713X,19:14,D,12,50
2020-08-12,18:26,C,3,88669611,F4919764X,19:36,E,9,70
2020-08-12,18:29,A,3,85768993,G7264337X,21:55,F,9,206
2020-08-12,18:34,A,6,81150707,S2760855X,21:07,F,9,153
2020-08-12,18:34,C,2,92593508,S6542390X,18:49,G,9,15
2020-08-12,18:35,A,6,88351519,S3529333X,19:19,D,12,44
2020-08-12,18:40,A,3,82125226,S2127391X,20:19,G,9,99
2020-08-12,18:45,A,5,93267244,T2539840X,20:33,G,9,108
2020-08-12,18:47,B,1,97642322,T9901693X,20:46,F,10,119
2020-08-12,18:50,A,1,98321009,T3573311X,20:35,D,8,105
2020-08-12,18:50,C,2,92701570,G4205087X,21:34,E,8,164
2020-08-12,18:50,A,2,89314088,S7249336X,22:42,G,8,232
2020-08-12,18:53,B,6,81487221,F8213518X,22:12,E,11,199
2020-08-12,18:57,B,2,91557925,F9409871X,19:45,F,9,48
2020-08-12,18:59,B,5,83734373,F6264824X,19:48,E,11,49
2020-08-12,19:04,B,2,89457481,S1574889X,19:12,E,11,8
2020-08-12,19:07,A,2,81864086,G6609248X,21:14,G,9,127
2020-08-12,19:11,B,6,82737122,G4812064X,20:22,G,8,71
2020-08-12,19:12,A,2,86258825,F9702621X,20:36,D,7,84
2020-08-12,19:13,B,2,95546491,F8093251X,21:53,D,12,160
2020-08-12,19:18,B,4,83314922,S6751104X,20:23,E,8,65
2020-08-12,19:23,C,1,95349494,F2500836X,20:43,D,8,80
2020-08-12,19:28,C,6,82303622,F9048816X,20:39,G,8,71
2020-08-12,19:33,B,5,98419269,T5120207X,21:25,F,8,112
2020-08-12,19:38,A,5,81147241,T4656774X,20:30,E,10,52
2020-08-12,19:43,C,6,99275278,T0862327X,20:42,G,8,59
2020-08-12,19:45,C,4,93013871,S5646455X,21:41,G,11,116
2020-08-12,19:49,C,4,91906784,T9547832X,21:25,E,8,96
2020-08-12,19:50,B,1,91616327,G4237774X,21:21,F,8,91
2020-08-12,19:51,C,2,95112367,G1226222X,20:17,E,11,26
2020-08-12,19:54,C,5,87821068,T9136450X,20:30,F,8,36
2020-08-12,19:56,C,4,85635020,T4782063X,21:23,D,8,87
2020-08-12,19:56,B,1,92181198,T4745815X,20:12,G,9,16
2020-08-12,19:56,A,1,82218623,G1956863X,20:41,G,7,45
2020-08-12,20:00,A,6,88676021,G5902307X,21:26,D,7,86
2020-08-12,20:00,A,2,81823468,T0556788X,20:30,F,12,30
2020-08-12,20:03,C,3,85409119,T1728807X,20:39,F,9,36
2020-08-12,20:04,B,3,93267914,S4973185X,20:43,D,7,39
2020-08-12,20:08,B,3,95493764,T5191094X,21:23,D,8,75
2020-08-12,20:10,C,5,81933318,G3250239X,21:23,F,8,73
2020-08-12,20:15,B,5,83210538,G9542962X,21:59,F,9,104
2020-08-12,20:15,B,4,86906906,T1063109X,21:43,D,10,88
2020-08-12,20:15,B,2,88521278,T6967077X,21:26,F,7,71
2020-08-12,20:15,C,2,93607103,G0276604X,21:27,G,12,72
2020-08-12,20:20,B,5,83508906,G8893536X,20:47,E,12,27
2020-08-12,20:24,B,2,88286498,T0866797X,20:41,F,10,17
2020-08-12,20:27,A,6,83995719,T4120245X,20:53,G,11,26
2020-08-12,20:32,A,2,96774733,S2201274X,21:51,G,11,79
2020-08-12,20:36,C,1,98280559,G9364246X,21:50,G,7,74
2020-08-12,20:38,B,4,95353538,T1202366X,21:23,G,9,45
2020-08-12,20:40,A,1,95410487,G9801078X,21:11,F,11,31
2020-08-12,20:43,C,4,97694647,F1061257X,21:27,G,9,44
2020-08-12,20:46,A,4,83703854,S5364380X,21:11,D,7,25
2020-08-12,20:49,A,6,91929670,F3536169X,21:07,G,8,18
2020-08-12,20:53,C,5,92469761,G8042967X,21:11,G,10,18
2020-08-12,20:55,C,1,94978006,S9399547X,21:17,F,12,22
2020-08-12,20:57,A,6,99903773,T6917743X,21:24,D,12,27
2020-08-12,21:02,B,2,88256138,S0240103X,21:10,F,10,8
2020-08-12,21:07,A,1,97202380,T2581742X,21:58,E,8,51
2020-08-12,21:10,B,5,82712224,F3565253X,21:32,F,8,22
2020-08-12,21:15,C,4,81884736,G3243756X,21:50,G,12,35
2020-08-12,21:18,C,5,84893584,G4932283X,21:58,D,10,40
2020-08-12,21:20,A,5,95875019,G2389780X,21:25,E,11,5
2020-08-12,21:25,A,5,92555497,G2727477X,21:51,G,8,26
2020-08-12,21:29,B,4,85467456,S4592012X,21:39,D,11,10
2020-08-12,21:29,C,6,87059547,T1599281X,21:37,F,12,8
2020-08-12,21:32,A,3,89317722,T0292741X,21:40,G,12,8
2020-08-12,21:36,C,1,91771299,T2485511X,21:44,G,12,8
2020-08-12,21:36,B,6,99250261,S1639530X,21:59,D,10,23
2020-08-12,21:39,C,2,98904515,S9353661X,21:59,D,8,20
2020-08-12,21:42,A,6,89042122,F6193985X,21:57,E,9,15
2020-08-12,21:42,C,2,83174892,T6239528X,22:00,E,11,18
2020-08-12,21:45,C,3,95396255,S8132345X,21:52,D,9,7
2020-08-13,10:00,B,1,96876585,S4184526X,11:50,F,10,110
2020-08-13,10:02,B,5,84645300,T5647102X,10:51,D,8,49
2020-08-13,10:04,B,3,94392672,G2070260X,11:58,G,12,114
2020-08-13,10:08,A,4,94202528,F0250365X,13:27,F,9,199
2020-08-13,10:09,C,6,97450183,S5254251X,13:29,D,9,200
2020-08-13,10:10,C,1,92726385,G2066025X,13:21,G,9,191
2020-08-13,10:15,A,1,98371186,F8854461X,13:37,D,9,202
2020-08-13,10:17,B,3,85935863,G8324034X,14:01,D,8,224
2020-08-13,10:20,A,5,88267968,G5600515X,13:30,E,12,190
2020-08-13,10:24,A,1,89716424,G7574867X,13:05,D,12,161
2020-08-13,10:29,A,2,83181420,F7356999X,11:10,G,12,41
2020-08-13,10:29,C,6,81278930,T3925729X,11:47,D,10,78
2020-08-13,10:29,B,2,97584958,T6862166X,11:54,D,11,85
2020-08-13,10:29,B,5,83081220,S2524110X,12:26,G,12,117
2020-08-13,10:33,B,5,97649582,S7734795X,13:40,E,9,187
2020-08-13,10:34,B,6,89821298,T7110802X,14:13,G,12,219
2020-08-13,10:35,C,6,83988582,F6738623X,10:48,E,7,13
2020-08-13,10:35,A,3,86887149,F3425904X,11:58,F,9,83
2020-08-13,10:40,C,5,84769640,T1763825X,13:03,G,10,143
2020-08-13,10:40,B,4,91469695,F3311298X,12:53,D,11,133
2020-08-13,10:40,A,5,96388450,G1216154X,14:30,F,11,230
2020-08-13,10:45,B,3,97161262,F9121423X,12:30,F,11,105
2020-08-13,10:46,B,1,82370407,F9365859X,10:59,E,11,13
2020-08-13,10:50,A,1,84504604,T1884602X,14:39,F,11,229
2020-08-13,10:50,B,6,81470360,T0936514X,13:54,D,7,184
2020-08-13,10:52,B,5,87951525,T6274533X,14:08,E,8,196
2020-08-13,10:54,B,5,96418169,T6965113X,12:03,D,12,69
2020-08-13,10:56,C,4,86129866,T4736250X,14:48,F,8,232
2020-08-13,11:01,B,4,94154117,G5470728X,11:36,F,12,35
2020-08-13,11:03,C,1,95629227,S3902288X,13:30,D,9,147
2020-08-13,11:07,B,3,94771717,S3759430X,13:47,G,8,160
2020-08-13,11:08,B,6,95054026,F0784797X,13:41,D,7,153
2020-08-13,11:10,A,3,95608572,S4875848X,11:14,E,11,4
2020-08-13,11:10,C,3,91777254,S7188662X,13:47,F,10,157
2020-08-13,11:10,B,4,98662645,S5295846X,12:22,F,12,72
2020-08-13,11:12,B,4,93275697,S0268927X,13:04,F,11,112
2020-08-13,11:15,B,4,97141980,F5459365X,13:27,D,11,132
2020-08-13,11:19,B,4,95866280,T9014291X,13:20,E,9,121
2020-08-13,11:21,A,3,95046828,G2043146X,15:17,G,10,236
